student_id,age,gender,class_completed,state,city,school_type,socio_economic_status,internet_access,device_access,parental_education,extracurricular,quantitative_score,logical_score,verbal_score,creative_score,technical_score,suggested_stream,aggregate_percentage,top_recommended_course_1,top_recommended_course_2,recommended_career_1,recommended_career_2,prefers_government_college,simulated_govt_college_cutoff,scholarship_eligibility,dropout_risk_score,latitude,longitude,admission_year_predicted,admission_status_current,notifications_sent,seed_generated_on,assigned_college_id
STU202500084,18,Female,12,Odisha,CityB,Government,Lower-Middle,Yes,Smartphone,Graduate,None,33.2,25.9,54.4,76.0,37.1,Science (PCB),65.4,B.Sc (Microbiology),MBBS/MBBS (NEET track),Biotechnologist,Pharmacist,Yes,62.6,Need-based,63,22.75808,77.340739,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0936
STU202500085,16,Male,12,Bihar,CityE,Private,Middle,Yes,Smartphone,Graduate,Volunteering,91.6,99.8,73.8,75.4,53.9,Science (PCM),95.0,Integrated M.Sc,B.Tech/BE - Engineering,Data Scientist,Architect,Yes,74.9,Merit-based,53,20.320129,75.419409,2025.0,Not Applied,2,2025-10-07 20:53:56,COLL0222
STU202500086,19,Female,10,Punjab,CityD,Government,Low,Yes,None,No formal education,Internship,67.0,75.6,72.1,90.5,33.8,Commerce,75.6,B.Com (Hons),B.Com,Banker,Entrepreneur,Yes,65.2,Need-based,59,22.793138,78.898487,,Not Applied,2,2025-10-07 20:53:56,COLL0507
STU202500087,18,Male,12,Jammu & Kashmir,CityC,Private,Low,Yes,Computer,Postgraduate,None,86.2,89.6,41.7,34.3,43.8,Science (PCM),59.5,B.Sc (Mathematics),B.Arch,Researcher,Architect,Yes,52.8,No,51,23.733641,79.806916,2025.0,Waitlisted,12,2025-10-07 20:53:56,COLL0905
STU202500088,17,Male,12,Telangana,CityJ,Central (KVS/JNV),Lower-Middle,Yes,Smartphone,Secondary,Arts,62.5,78.3,53.4,56.7,65.2,Science (PCB),68.3,B.Sc (Biology),B.Sc Nursing,Doctor,Clinical Researcher,Yes,61.0,Need-based,51,22.52209,77.442045,2025.0,Not Applied,1,2025-10-07 20:53:56,COLL0227
STU202500089,20,Female,12,West Bengal,CityE,Government,Low,Yes,Smartphone,Graduate,Sports,53.8,72.3,45.0,68.0,77.6,Science (PCB),90.4,B.Sc Nursing,B.Sc (Biology),Doctor,Biotechnologist,Yes,70.8,Merit-based,53,20.465251,76.088026,2025.0,Not Applied,3,2025-10-07 20:53:56,COLL0607
STU202500090,17,Male,10,Karnataka,CityA,Government,Low,No,Smartphone,No formal education,Sports,56.0,43.7,56.5,70.5,36.4,Commerce,80.1,BMS,CA Foundation,Business Analyst,Banker,Yes,73.3,Need-based,69,21.254707,76.643613,,Not Applied,1,2025-10-07 20:53:56,COLL0753
STU202500091,17,Male,10,Madhya Pradesh,CityI,Private (Aided),Middle,Yes,None,Primary,Sports,69.7,68.7,86.4,73.6,11.9,Commerce,59.5,B.Com,BBA,Entrepreneur,Banker,No,59.4,No,61,20.727629,76.105617,,Not Applied,1,2025-10-07 20:53:56,COLL0850
STU202500092,19,Female,12,Chhattisgarh,CityA,Private,Lower-Middle,No,Smartphone,No formal education,Debate,64.4,61.5,63.5,84.2,100.0,Science (PCB),40.9,B.Sc (Biology),B.Sc (Microbiology),Pharmacist,Doctor,No,47.5,No,81,23.887956,78.505612,2025.0,Applied,5,2025-10-07 20:53:56,COLL0039
STU202500093,17,Male,12,Haryana,CityI,Private,Lower-Middle,Yes,Computer,Professional,Debate,46.3,55.7,52.3,36.2,14.3,Mixed,72.7,Diploma,Foundation Courses,Administrative Staff,Junior Technician,Yes,55.9,Need-based,52,23.333397,78.701393,2025.0,Not Applied,1,2025-10-07 20:53:56,COLL0428
STU202500094,19,Female,12,Odisha,CityC,Government,Lower-Middle,No,Smartphone,Graduate,Coding Club,73.1,66.6,47.4,24.7,38.7,Science (PCM),30.5,B.Arch,B.Sc (Physics),Researcher,Engineer,No,34.2,No,95,22.23574,77.627637,,Waitlisted,0,2025-10-07 20:53:56,COLL0079
STU202500095,20,Male,10,Rajasthan,CityA,Government,Lower-Middle,Yes,None,Secondary,Sports,62.6,67.3,44.4,49.7,54.1,Mixed,55.7,Foundation Courses,Integrated programs,Junior Technician,Administrative Staff,No,57.8,No,62,21.017151,76.156053,,Not Applied,1,2025-10-07 20:53:56,COLL0018
STU202500096,16,Female,10,Kerala,CityH,Private,Lower-Middle,Intermittent,Smartphone,Secondary,Internship,61.8,41.3,50.8,42.6,25.0,Vocational,64.4,Diploma (Hospitality),Diploma (Automobile),Retail Supervisor,Technician,Yes,63.0,Need-based,54,22.228646,78.171775,,Waitlisted,2,2025-10-07 20:53:56,COLL0206
STU202500097,18,Female,10,Bihar,CityF,Private,Lower-Middle,Yes,Smartphone,Secondary,Debate,63.0,55.0,85.8,90.1,59.8,Commerce,78.0,CA Foundation,B.Com,Banker,Entrepreneur,No,64.9,Need-based,57,20.43436,75.785044,,Not Applied,12,2025-10-07 20:53:56,COLL0116
STU202500098,16,Female,10,Kerala,CityF,Private,Middle,Yes,Smartphone,Graduate,Volunteering,56.2,71.2,83.7,78.1,93.3,Science (PCB),82.9,B.Sc Nursing,MBBS/MBBS (NEET track),Biotechnologist,Doctor,Yes,88.0,No,47,22.293972,77.392001,,Not Applied,5,2025-10-07 20:53:56,COLL0853
STU202500099,19,Male,12,Jammu & Kashmir,CityC,Private,Upper-Middle,Yes,None,Secondary,None,67.4,61.7,54.6,80.3,93.2,Science (PCM),72.7,B.Sc (Mathematics),B.Arch,Architect,Data Scientist,Yes,66.6,No,60,23.984055,79.443162,2025.0,Waitlisted,0,2025-10-07 20:53:56,COLL0318
STU202500100,19,Female,12,Kerala,CityI,Government,Middle,No,Smartphone,Secondary,Volunteering,33.8,30.1,49.3,53.5,47.7,Humanities,69.6,BA (Political Science),BA (History),Journalist,Teacher,Yes,67.5,No,72,22.662135,78.230437,2025.0,Accepted,7,2025-10-07 20:53:56,COLL0375
STU202500101,18,Other,12,Odisha,CityF,Private,Lower-Middle,Yes,Smartphone,Primary,Volunteering,29.9,49.9,53.2,74.6,9.2,Mixed,53.0,Foundation Courses,Integrated programs,Counselor,Administrative Staff,Yes,62.1,No,51,22.159858,77.123858,2025.0,Applied,2,2025-10-07 20:53:56,COLL0320
STU202500102,19,Male,12,Telangana,CityI,Private,Lower-Middle,Intermittent,Smartphone,Graduate,Sports,46.7,50.7,63.4,66.5,36.2,Humanities,53.6,B.A. (Psychology),BJMC - Journalism,Civil Services,Social Worker,Yes,56.6,No,58,22.36308,77.638816,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0474
STU202500103,20,Male,12,Bihar,CityH,Private,Lower-Middle,Yes,None,Secondary,None,17.8,20.1,35.4,39.2,59.4,Science (PCB),58.9,B.Sc (Biology),B.Sc Nursing,Doctor,Pharmacist,Yes,65.1,No,51,20.732316,75.287576,2025.0,Not Applied,2,2025-10-07 20:53:56,COLL0837
STU202500104,18,Male,12,Telangana,CityI,Private,Middle,Yes,Computer,Secondary,Arts,57.2,61.9,56.3,40.9,74.9,Commerce,57.5,BMS,B.Com,Business Analyst,Banker,No,47.9,No,47,22.650228,78.005067,2025.0,Applied,10,2025-10-07 20:53:56,COLL0785
STU202500105,20,Female,12,Odisha,CityJ,Government,Upper-Middle,Yes,Shared Phone/Tablet,Graduate,Debate,73.2,85.5,75.6,74.6,59.1,Science (PCM),86.3,B.Sc (Physics),B.Arch,Engineer,Researcher,No,71.0,Merit-based,57,21.901936,77.334716,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0593
STU202500106,16,Female,12,Kerala,CityE,Private,Middle,Yes,Smartphone,Secondary,Debate,52.2,47.7,57.5,51.8,34.4,Commerce,56.3,B.Com (Hons),BBA,Banker,Entrepreneur,Yes,70.2,No,55,22.255716,77.263462,2025.0,Waitlisted,5,2025-10-07 20:53:56,COLL0190
STU202500107,17,Female,10,Telangana,CityI,Private,Lower-Middle,Yes,Smartphone,Primary,Sports,74.5,78.0,72.0,37.2,100.0,Science (PCM),67.7,B.Tech/BE - Engineering,B.Sc (Mathematics),Data Scientist,Architect,Yes,71.6,Need-based,42,22.383832,77.433975,,Waitlisted,2,2025-10-07 20:53:56,COLL0242
STU202500108,16,Female,12,Odisha,CityD,Private,Lower-Middle,Yes,Smartphone,Primary,Sports,68.8,60.7,47.2,40.1,47.4,Science (PCM),65.9,B.Arch,Integrated M.Sc,Researcher,Engineer,Yes,67.6,Need-based,46,22.112019,77.652105,2025.0,Applied,4,2025-10-07 20:53:56,COLL0629
STU202500109,17,Male,12,Punjab,CityE,Private,Middle,Yes,Shared Phone/Tablet,Graduate,Internship,61.6,66.0,36.7,44.7,22.8,Humanities,89.9,B.A. (Psychology),BA (History),Civil Services,Teacher,Yes,69.5,Merit-based,52,23.301543,78.674286,2025.0,Applied,8,2025-10-07 20:53:56,COLL0961
STU202500110,15,Male,10,Assam,CityI,Government,High,Yes,Smartphone,Postgraduate,Coding Club,53.3,48.2,60.1,50.7,72.5,Commerce,65.6,BMS,B.Com (Hons),Banker,Accountant,Yes,60.3,No,60,22.704133,78.784453,,Not Applied,8,2025-10-07 20:53:56,COLL0535
STU202500111,20,Male,10,Odisha,CityH,Private,Low,No,Smartphone,Postgraduate,Debate,54.9,55.0,36.4,19.1,89.9,Science (PCB),55.8,B.Sc Nursing,B.Sc (Microbiology),Clinical Researcher,Pharmacist,Yes,51.0,No,44,21.808311,77.103073,,Accepted,8,2025-10-07 20:53:56,COLL0615
STU202500112,18,Male,12,Punjab,CityA,Private,Middle,Intermittent,Smartphone,Graduate,Volunteering,58.8,56.4,62.7,50.1,50.1,Commerce,89.4,B.Com,CA Foundation,Banker,Entrepreneur,No,79.1,Merit-based,50,23.026882,78.395582,2025.0,Accepted,9,2025-10-07 20:53:56,COLL0978
STU202500113,18,Male,10,Punjab,CityC,Private,Middle,No,Smartphone,Graduate,Arts,14.5,9.2,82.6,86.5,54.5,Humanities,89.1,BA (History),BA (Sociology),Journalist,Teacher,Yes,72.7,Merit-based,68,23.038792,78.864014,,Not Applied,6,2025-10-07 20:53:56,COLL0161
STU202500114,17,Female,10,Jammu & Kashmir,CityH,Private,Middle,Yes,Smartphone,Primary,Debate,44.4,41.6,26.2,25.0,25.3,Mixed,51.2,Integrated programs,Polytechnic,Junior Technician,Counselor,No,56.9,No,59,24.075495,79.27885,,Not Applied,8,2025-10-07 20:53:56,COLL0519
STU202500115,16,Male,10,Gujarat,CityJ,Private,High,Yes,Smartphone,Postgraduate,Debate,63.7,63.0,56.6,72.3,36.5,Commerce,75.8,BMS,BBA,Entrepreneur,Business Analyst,Yes,74.5,No,45,21.353214,76.954897,,Not Applied,12,2025-10-07 20:53:56,COLL0203
STU202500116,20,Female,10,Delhi,CityI,Private,High,No,Shared Phone/Tablet,Graduate,Debate,47.6,48.2,63.0,64.7,80.2,Humanities,72.3,BA (History),B.A. (Psychology),Teacher,Journalist,No,64.2,No,62,23.749891,79.111087,,Not Applied,11,2025-10-07 20:53:56,COLL0193
STU202500117,16,Male,10,Chhattisgarh,CityE,Private (Aided),Middle,Yes,Computer,Secondary,Arts,71.3,68.8,60.4,78.5,28.6,Science (PCM),54.5,B.Tech/BE - Engineering,B.Sc (Physics),Researcher,Engineer,Yes,62.1,No,53,23.708651,79.420938,,Not Applied,7,2025-10-07 20:53:56,COLL0596
STU202500118,17,Male,12,Uttar Pradesh,CityI,Central (KVS/JNV),Low,Yes,Shared Phone/Tablet,Secondary,Volunteering,43.0,64.4,34.8,38.5,65.8,Vocational,69.4,ITI - Electrician,Certificate (Retail),Hospitality Manager,Skilled Tradesperson,No,43.1,Need-based,49,20.013143,74.955899,2025.0,Waitlisted,1,2025-10-07 20:53:56,COLL0263
STU202500119,18,Female,10,Maharashtra,CityC,Private,Middle,No,Smartphone,Graduate,Internship,68.1,56.2,67.5,51.3,66.7,Science (PCM),47.3,B.Arch,B.Sc (Physics),Architect,Engineer,Yes,49.3,No,98,20.712564,75.126243,,Not Applied,1,2025-10-07 20:53:56,COLL0765
STU202500120,17,Female,10,Assam,CityI,Private,Upper-Middle,Yes,Smartphone,Primary,Internship,63.4,58.1,27.4,34.2,22.5,Science (PCM),58.6,B.Sc (Mathematics),B.Sc (Physics),Data Scientist,Architect,Yes,55.2,No,48,22.572288,78.510038,,Applied,11,2025-10-07 20:53:56,COLL0986
STU202500121,19,Male,10,Rajasthan,CityC,Private,Middle,Yes,Smartphone,Primary,Coding Club,61.5,55.5,65.7,47.1,22.6,Commerce,78.6,B.Com,BBA,Business Analyst,Entrepreneur,Yes,59.8,Need-based,48,21.156946,76.341401,,Applied,4,2025-10-07 20:53:56,COLL0620
STU202500122,20,Male,10,Gujarat,CityF,Government,Middle,Yes,Computer,Secondary,Sports,88.1,92.3,43.0,42.3,64.0,Science (PCM),72.1,B.Tech/BE - Engineering,B.Arch,Architect,Engineer,Yes,69.8,No,48,21.650808,76.575886,,Not Applied,11,2025-10-07 20:53:56,COLL0357
STU202500123,20,Female,12,Andhra Pradesh,CityF,Private,Low,Yes,Smartphone,Graduate,None,80.5,77.5,54.7,59.3,27.2,Science (PCM),63.5,B.Sc (Mathematics),B.Arch,Data Scientist,Architect,No,67.8,Need-based,55,22.031932,76.903446,2025.0,Accepted,12,2025-10-07 20:53:56,COLL0605
STU202500124,18,Male,12,Bihar,CityI,Private,Middle,Yes,Smartphone,No formal education,None,44.5,46.8,46.0,50.4,62.6,Vocational,72.1,ITI - Electrician,Diploma (Hospitality),Skilled Tradesperson,Technician,Yes,34.3,Need-based,43,20.188714,75.428336,2025.0,Not Applied,1,2025-10-07 20:53:56,COLL0916
STU202500125,17,Female,12,Punjab,CityB,Private,Lower-Middle,Yes,Smartphone,Secondary,None,59.1,43.0,45.6,55.4,61.2,Science (PCM),57.2,Integrated M.Sc,B.Arch,Architect,Data Scientist,Yes,70.4,No,63,23.007837,78.009437,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0024
STU202500126,15,Female,12,Maharashtra,CityG,Government,Low,Intermittent,Shared Phone/Tablet,No formal education,Coding Club,59.5,58.5,70.6,67.1,56.7,Commerce,70.0,B.Com,BMS,Entrepreneur,Accountant,No,60.3,Need-based,61,20.147512,75.023276,2025.0,Accepted,11,2025-10-07 20:53:56,COLL0451
STU202500127,16,Female,10,Kerala,CityH,Private,Upper-Middle,Yes,Computer,Secondary,None,50.2,44.7,56.5,63.0,53.1,Commerce,77.2,BBA,BMS,Accountant,Entrepreneur,No,54.8,No,48,22.092974,78.090517,,Not Applied,2,2025-10-07 20:53:56,COLL0190
STU202500128,20,Female,10,Uttar Pradesh,CityA,Central (KVS/JNV),Lower-Middle,No,Smartphone,Primary,Arts,48.7,58.0,41.4,45.6,73.8,Vocational,25.0,ITI - Electrician,Certificate (Retail),Hospitality Manager,Technician,Yes,43.9,No,84,19.876378,75.090509,,Waitlisted,11,2025-10-07 20:53:56,COLL0461
STU202500129,18,Female,10,Jharkhand,CityJ,Private,Upper-Middle,Yes,Smartphone,No formal education,Sports,59.2,39.4,39.0,37.3,19.8,Humanities,76.5,BA (Sociology),BA (History),Journalist,Social Worker,Yes,79.0,Need-based,58,22.535967,78.697218,,Not Applied,8,2025-10-07 20:53:56,COLL0512
STU202500130,16,Male,12,Maharashtra,CityC,Private,Lower-Middle,No,Computer,Primary,None,87.5,86.5,29.6,40.2,19.2,Science (PCM),64.6,B.Sc (Mathematics),B.Sc (Physics),Architect,Engineer,No,56.9,Need-based,56,20.481177,75.706399,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0403
STU202500131,18,Male,10,Delhi,CityC,Private,Lower-Middle,Yes,Shared Phone/Tablet,Postgraduate,Volunteering,30.4,39.5,63.5,91.0,23.9,Humanities,62.3,BJMC - Journalism,B.A. (Psychology),Civil Services,Journalist,Yes,60.3,Need-based,56,23.447868,79.148687,,Not Applied,12,2025-10-07 20:53:56,COLL0689
STU202500132,18,Female,10,Karnataka,CityE,Private,Low,Yes,Smartphone,Secondary,Coding Club,34.3,33.5,62.1,60.9,35.8,Humanities,60.2,BA (Sociology),BA (Political Science),Civil Services,Teacher,Yes,69.7,Need-based,47,21.924772,76.988205,,Not Applied,1,2025-10-07 20:53:56,COLL0284
STU202500133,19,Female,12,Bihar,CityI,Private,Low,Yes,Computer,Secondary,Internship,40.1,39.8,21.7,46.4,20.2,Science (PCM),62.3,B.Sc (Physics),Integrated M.Sc,Data Scientist,Engineer,No,69.3,Need-based,43,19.709191,75.366516,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0147
STU202500134,18,Male,10,West Bengal,CityH,Private (Aided),Middle,No,Smartphone,Primary,Debate,52.5,62.7,60.0,51.2,45.1,Commerce,62.1,BMS,CA Foundation,Entrepreneur,Banker,No,60.4,No,61,20.77646,75.9026,,Not Applied,5,2025-10-07 20:53:56,COLL0488
STU202500135,16,Male,12,West Bengal,CityH,Private,Lower-Middle,Yes,Smartphone,No formal education,Internship,40.9,19.3,61.2,58.1,75.3,Humanities,61.0,BA (Political Science),BA (Sociology),Teacher,Journalist,Yes,56.3,Need-based,49,20.927921,75.922611,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0449
STU202500136,17,Male,10,Odisha,CityD,Private,Middle,Yes,Computer,Secondary,Debate,43.6,56.5,38.3,22.4,67.0,Vocational,82.8,Certificate (Retail),Diploma (Hospitality),Retail Supervisor,Skilled Tradesperson,Yes,40.5,No,46,22.084763,77.287644,,Accepted,2,2025-10-07 20:53:56,COLL0979
STU202500137,16,Male,12,Tamil Nadu,CityI,Central (KVS/JNV),High,Yes,None,No formal education,Internship,68.9,82.0,33.7,27.7,57.0,Science (PCM),52.4,B.Tech/BE - Engineering,Integrated M.Sc,Data Scientist,Engineer,No,60.7,No,68,20.824993,76.261578,2025.0,Applied,11,2025-10-07 20:53:56,COLL0098
STU202500138,16,Male,10,Assam,CityF,Government,Middle,No,Shared Phone/Tablet,Secondary,Sports,43.9,40.2,37.8,37.0,70.8,Vocational,66.2,Diploma (Automobile),Diploma (Hospitality),Retail Supervisor,Technician,Yes,68.6,No,67,22.868986,78.227509,,Not Applied,8,2025-10-07 20:53:56,COLL0933
STU202500139,15,Female,10,Jharkhand,CityC,Government,Low,Yes,Smartphone,Secondary,Internship,39.2,19.5,90.0,76.7,44.5,Humanities,62.2,B.A. (Psychology),BA (Sociology),Civil Services,Teacher,Yes,63.3,Need-based,60,22.858142,78.075077,,Not Applied,9,2025-10-07 20:53:56,COLL0091
STU202500140,15,Male,12,Andhra Pradesh,CityB,Private,Upper-Middle,No,Smartphone,Primary,None,63.4,46.8,33.9,41.2,17.7,Humanities,69.2,BA (History),BA (Sociology),Journalist,Teacher,Yes,63.6,Need-based,57,21.551461,77.522802,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0419
STU202500141,18,Male,12,West Bengal,CityI,Private (Aided),Low,No,Computer,Secondary,Debate,65.2,58.7,46.0,53.0,81.0,Science (PCM),66.2,B.Tech/BE - Engineering,Integrated M.Sc,Architect,Data Scientist,Yes,65.3,Need-based,71,20.672226,76.530505,2025.0,Applied,5,2025-10-07 20:53:56,COLL0410
STU202500142,20,Male,10,Madhya Pradesh,CityG,Private (Aided),Lower-Middle,Yes,Smartphone,Graduate,Volunteering,90.6,96.8,60.6,71.4,34.4,Science (PCM),78.0,Integrated M.Sc,B.Sc (Mathematics),Data Scientist,Architect,Yes,67.2,Need-based,49,21.048536,75.721986,,Waitlisted,11,2025-10-07 20:53:56,COLL0379
STU202500143,15,Male,12,Telangana,CityA,Government,Low,Yes,Computer,Secondary,None,42.6,36.4,60.8,70.6,77.5,Humanities,50.3,BJMC - Journalism,B.A. (Psychology),Teacher,Social Worker,Yes,58.2,No,63,21.903875,78.196024,2025.0,Waitlisted,7,2025-10-07 20:53:56,COLL0495
STU202500144,15,Male,12,Kerala,CityG,Government,Lower-Middle,Yes,None,Primary,Arts,55.6,55.7,41.7,49.4,47.0,Mixed,71.0,Diploma,Integrated programs,Junior Technician,Administrative Staff,Yes,59.3,Need-based,61,22.616714,77.88815,2025.0,Accepted,2,2025-10-07 20:53:56,COLL0691
STU202500145,19,Female,10,West Bengal,CityB,Government,Lower-Middle,Yes,Smartphone,No formal education,Arts,52.8,43.4,75.6,83.0,38.5,Commerce,62.5,CA Foundation,B.Com (Hons),Entrepreneur,Accountant,Yes,58.5,Need-based,52,20.166633,75.251616,,Not Applied,1,2025-10-07 20:53:56,COLL0404
STU202500146,18,Female,12,Kerala,CityA,Government,Lower-Middle,Yes,Shared Phone/Tablet,Postgraduate,Arts,90.3,91.1,51.3,47.5,43.9,Science (PCM),70.5,Integrated M.Sc,B.Sc (Physics),Data Scientist,Engineer,Yes,82.8,Need-based,52,22.308094,78.019678,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0877
STU202500147,17,Male,10,Gujarat,CityG,Government,Middle,Yes,Shared Phone/Tablet,Graduate,Coding Club,43.3,43.2,52.1,46.7,67.4,Vocational,79.9,ITI - Electrician,Certificate (Retail),Technician,Retail Supervisor,Yes,45.9,No,65,21.257493,76.941902,,Waitlisted,5,2025-10-07 20:53:56,COLL0731
STU202500148,15,Female,10,Odisha,CityH,Government,Middle,No,Shared Phone/Tablet,No formal education,Debate,42.8,41.5,63.2,46.8,54.7,Vocational,74.6,ITI - Electrician,Certificate (Retail),Hospitality Manager,Technician,No,63.6,Need-based,57,21.895116,77.578499,,Waitlisted,4,2025-10-07 20:53:56,COLL0979
STU202500149,20,Female,12,Delhi,CityD,Government,Lower-Middle,No,Smartphone,Postgraduate,Arts,63.5,49.7,67.2,87.3,92.0,Science (PCB),76.7,B.Sc (Biology),B.Sc (Microbiology),Doctor,Clinical Researcher,Yes,64.3,Need-based,55,23.179938,78.658135,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0029
STU202500150,19,Female,12,Bihar,CityG,Private,Low,Yes,Smartphone,Primary,Coding Club,36.9,8.2,54.5,75.8,91.5,Humanities,55.6,BA (History),BJMC - Journalism,Civil Services,Social Worker,Yes,53.6,No,53,20.100484,75.590538,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0926
STU202500151,18,Male,10,Telangana,CityI,Private,Upper-Middle,Yes,Smartphone,Secondary,Arts,64.4,65.6,38.4,27.7,58.9,Mixed,65.5,Diploma,Polytechnic,Counselor,Junior Technician,No,56.9,No,43,22.108851,78.220431,,Not Applied,12,2025-10-07 20:53:56,COLL0192
STU202500152,19,Male,10,Gujarat,CityD,Private,Lower-Middle,Yes,Smartphone,Secondary,Coding Club,45.1,40.2,72.9,97.3,17.2,Humanities,51.4,BJMC - Journalism,BA (Political Science),Social Worker,Teacher,Yes,54.5,No,50,21.836091,76.73266,,Not Applied,1,2025-10-07 20:53:56,COLL0750
STU202500153,17,Male,12,Madhya Pradesh,CityF,Government,Lower-Middle,Yes,Smartphone,Secondary,Coding Club,59.2,64.4,28.4,22.1,69.9,Mixed,46.3,Integrated programs,Foundation Courses,Administrative Staff,Junior Technician,Yes,55.2,No,70,20.939929,75.989308,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0338
STU202500154,18,Female,12,Tamil Nadu,CityD,Private,Lower-Middle,Yes,Smartphone,Secondary,Internship,43.4,40.3,47.7,41.2,65.8,Vocational,56.5,Certificate (Retail),Diploma (Hospitality),Skilled Tradesperson,Technician,No,55.2,No,68,20.911338,76.295695,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0555
STU202500155,20,Female,12,Assam,CityJ,Private,Low,Yes,Smartphone,Graduate,Internship,97.1,100.0,64.4,59.1,22.6,Science (PCM),66.4,B.Tech/BE - Engineering,Integrated M.Sc,Researcher,Data Scientist,Yes,55.3,Need-based,54,23.289796,78.421726,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0496
STU202500156,18,Female,12,Odisha,CityJ,Private,Lower-Middle,Yes,Smartphone,Secondary,Arts,58.4,51.1,51.9,68.4,33.9,Mixed,53.1,Polytechnic,Integrated programs,Counselor,Administrative Staff,No,53.2,No,43,22.036801,77.987404,2025.0,Not Applied,3,2025-10-07 20:53:56,COLL0932
STU202500157,19,Male,10,Madhya Pradesh,CityI,Private,Lower-Middle,Yes,Smartphone,Secondary,None,40.5,45.1,81.9,86.5,95.7,Humanities,94.5,BA (Political Science),BA (Sociology),Civil Services,Journalist,Yes,75.4,Merit-based,45,20.571561,75.545159,,Not Applied,7,2025-10-07 20:53:56,COLL0999
STU202500158,17,Female,12,Uttar Pradesh,CityH,Government,Middle,Intermittent,Smartphone,Secondary,Volunteering,63.4,55.9,47.8,61.5,52.8,Humanities,44.1,BJMC - Journalism,BA (Sociology),Civil Services,Teacher,Yes,58.5,No,75,20.561989,75.324014,2025.0,Applied,12,2025-10-07 20:53:56,COLL0309
STU202500159,15,Male,10,Karnataka,CityI,Government,Middle,Yes,None,Secondary,None,71.8,69.9,34.3,35.7,74.6,Science (PCM),78.6,B.Tech/BE - Engineering,Integrated M.Sc,Architect,Data Scientist,No,75.1,No,62,21.320336,76.895028,,Not Applied,12,2025-10-07 20:53:56,COLL0526
STU202500160,20,Male,12,Chhattisgarh,CityD,Central (KVS/JNV),Low,No,None,Primary,Sports,52.0,47.9,38.8,43.8,100.0,Humanities,48.3,B.A. (Psychology),BA (Sociology),Teacher,Journalist,No,54.3,No,100,23.376108,79.385712,2025.0,Applied,12,2025-10-07 20:53:56,COLL0462
STU202500161,19,Male,12,Delhi,CityF,Private,Middle,Yes,Computer,Graduate,Internship,78.7,93.0,34.8,31.7,50.8,Science (PCM),63.5,B.Sc (Physics),B.Tech/BE - Engineering,Architect,Data Scientist,Yes,74.3,No,51,23.358388,79.678933,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0648
